key,value,date
".txt""",0.000,2/10/11
.python,0.000,2/10/11
.cfg,0.000,2/10/11
.txt,0.245,2/10/11
AUTHORS,0.002,2/10/11
.html,0.007,2/10/11
ssi,0.000,2/10/11
.hgignore,0.000,2/10/11
.gitattributes,0.000,2/10/11
django_bash_completion,0.000,2/10/11
.ignoreme,0.000,2/10/11
.po,1.000,1/10/11
.graffle,0.007,1/10/11
.in,0.000,1/10/11
.eot,0.000,1/10/11
LICENSE,0.000,1/10/11
.editorconfig ,0.000,1/10/11
backup~,0.000,1/10/11
Makefile,0.000,1/10/11
.gitkeep,0.000,1/10/11
.djtpl,0.000,1/10/11
.keep,0.000,1/10/11
.py,0.768,1/10/11
.conf,0.000,1/10/11
INSTALL,0.000,1/10/11
.py-tpl,0.000,1/10/11
.xml,0.002,1/10/11
.unkn,0.000,1/10/11
.unknown,0.000,1/10/11
Procfile,0.000,1/10/11
.coveragerc,0.000,1/10/11
.sample,0.000,1/10/11
.jpg,0.000,1/10/11
.pristine,0.000,1/10/11
.gitignore,0.000,1/10/11
.svg,0.000,1/10/11
README,0.000,1/10/11
.1,0.005,1/10/11
.prj,0.000,1/10/11
.bat,0.000,1/10/11
config,0.000,1/10/11
.dot-file,0.000,1/10/11
.sh,0.000,1/10/11
.thtml,0.000,1/10/11
.tpl,0.000,1/10/11
.rst,0.000,1/10/11
CVS,0.000,1/10/11
.js,0.049,1/10/11
file_txt,0.000,1/10/11
spelling_wordlist,0.002,1/10/11
.eslintignore,0.000,1/10/11
.hidden,0.000,1/10/11
.eslintrc,0.000,1/10/11
.vrt,0.000,1/10/11
.png,0.000,1/10/11
.sql,0.000,1/10/11
.json,0.006,1/10/11
.csv,0.000,1/10/11
.css,0.010,1/10/11
".txt""",0.000,1/10/11
.python,0.000,1/10/11
.cfg,0.000,1/10/11
.txt,0.247,1/10/11
AUTHORS,0.002,1/10/11
.html,0.007,1/10/11
ssi,0.000,1/10/11
.hgignore,0.000,1/10/11
.gitattributes,0.000,1/10/11
django_bash_completion,0.000,1/10/11
.ignoreme,0.000,1/10/11
.po,1.000,12/10/10
.graffle,0.007,12/10/10
.in,0.000,12/10/10
.eot,0.000,12/10/10
LICENSE,0.000,12/10/10
.editorconfig ,0.000,12/10/10
backup~,0.000,12/10/10
Makefile,0.000,12/10/10
.gitkeep,0.000,12/10/10
.djtpl,0.000,12/10/10
.keep,0.000,12/10/10
.py,0.766,12/10/10
.conf,0.000,12/10/10
INSTALL,0.000,12/10/10
.py-tpl,0.000,12/10/10
.xml,0.002,12/10/10
.unkn,0.000,12/10/10
dummy,0.000,12/10/10
.unknown,0.000,12/10/10
Procfile,0.000,12/10/10
.coveragerc,0.000,12/10/10
.sample,0.000,12/10/10
.jpg,0.000,12/10/10
.pristine,0.000,12/10/10
.gitignore,0.000,12/10/10
.svg,0.000,12/10/10
README,0.000,12/10/10
.1,0.005,12/10/10
.prj,0.000,12/10/10
.bat,0.000,12/10/10
config,0.000,12/10/10
.dot-file,0.000,12/10/10
.sh,0.000,12/10/10
.thtml,0.000,12/10/10
.tpl,0.000,12/10/10
.rst,0.000,12/10/10
CVS,0.000,12/10/10
.js,0.049,12/10/10
file_txt,0.000,12/10/10
spelling_wordlist,0.002,12/10/10
.eslintignore,0.000,12/10/10
.hidden,0.000,12/10/10
.eslintrc,0.000,12/10/10
.vrt,0.000,12/10/10
.png,0.000,12/10/10
.sql,0.000,12/10/10
.json,0.006,12/10/10
.csv,0.000,12/10/10
.css,0.010,12/10/10
".txt""",0.000,12/10/10
.python,0.000,12/10/10
.cfg,0.000,12/10/10
.txt,0.247,12/10/10
AUTHORS,0.002,12/10/10
.html,0.007,12/10/10
ssi,0.000,12/10/10
.hgignore,0.000,12/10/10
.gitattributes,0.000,12/10/10
django_bash_completion,0.000,12/10/10
.ignoreme,0.000,12/10/10
.po,0.992,11/10/10
.graffle,0.007,11/10/10
.in,0.000,11/10/10
.eot,0.000,11/10/10
LICENSE,0.000,11/10/10
.editorconfig ,0.000,11/10/10
backup~,0.000,11/10/10
Makefile,0.000,11/10/10
.gitkeep,0.000,11/10/10
.djtpl,0.000,11/10/10
.keep,0.000,11/10/10
.py,0.751,11/10/10
.conf,0.000,11/10/10
INSTALL,0.000,11/10/10
.py-tpl,0.000,11/10/10
.xml,0.002,11/10/10
.unkn,0.000,11/10/10
dummy,0.000,11/10/10
.unknown,0.000,11/10/10
Procfile,0.000,11/10/10
.coveragerc,0.000,11/10/10
.sample,0.000,11/10/10
.jpg,0.000,11/10/10
.pristine,0.000,11/10/10
.gitignore,0.000,11/10/10
.svg,0.000,11/10/10
README,0.000,11/10/10
.1,0.005,11/10/10
.prj,0.000,11/10/10
.bat,0.000,11/10/10
config,0.000,11/10/10
.dot-file,0.000,11/10/10
.sh,0.000,11/10/10
.thtml,0.000,11/10/10
.tpl,0.000,11/10/10
.rst,0.000,11/10/10
CVS,0.000,11/10/10
.js,0.049,11/10/10
file_txt,0.000,11/10/10
spelling_wordlist,0.002,11/10/10
.eslintignore,0.000,11/10/10
.hidden,0.000,11/10/10
.eslintrc,0.000,11/10/10
.vrt,0.000,11/10/10
.png,0.000,11/10/10
.sql,0.000,11/10/10
.json,0.006,11/10/10
.csv,0.000,11/10/10
.css,0.010,11/10/10
".txt""",0.000,11/10/10
.python,0.000,11/10/10
.cfg,0.000,11/10/10
.txt,0.243,11/10/10
AUTHORS,0.002,11/10/10
.html,0.007,11/10/10
ssi,0.000,11/10/10
.hgignore,0.000,11/10/10
.gitattributes,0.000,11/10/10
django_bash_completion,0.000,11/10/10
.ignoreme,0.000,11/10/10
.po,0.992,10/10/10
.graffle,0.007,10/10/10
.in,0.000,10/10/10
.eot,0.000,10/10/10
LICENSE,0.000,10/10/10
.editorconfig ,0.000,10/10/10
backup~,0.000,10/10/10
Makefile,0.000,10/10/10
.gitkeep,0.000,10/10/10
.djtpl,0.000,10/10/10
.keep,0.000,10/10/10
.py,0.745,10/10/10
.conf,0.000,10/10/10
INSTALL,0.000,10/10/10
.py-tpl,0.000,10/10/10
.xml,0.002,10/10/10
.unkn,0.000,10/10/10
dummy,0.000,10/10/10
.unknown,0.000,10/10/10
Procfile,0.000,10/10/10
.coveragerc,0.000,10/10/10
.sample,0.000,10/10/10
.jpg,0.000,10/10/10
.pristine,0.000,10/10/10
.gitignore,0.000,10/10/10
.svg,0.000,10/10/10
README,0.000,10/10/10
.1,0.005,10/10/10
.prj,0.000,10/10/10
.bat,0.000,10/10/10
config,0.000,10/10/10
.dot-file,0.000,10/10/10
.sh,0.000,10/10/10
.thtml,0.000,10/10/10
.tpl,0.000,10/10/10
.rst,0.000,10/10/10
CVS,0.000,10/10/10
.js,0.049,10/10/10
file_txt,0.000,10/10/10
spelling_wordlist,0.002,10/10/10
.eslintignore,0.000,10/10/10
.hidden,0.000,10/10/10
.eslintrc,0.000,10/10/10
.vrt,0.000,10/10/10
.png,0.000,10/10/10
.sql,0.000,10/10/10
.json,0.006,10/10/10
.csv,0.000,10/10/10
.css,0.010,10/10/10
".txt""",0.000,10/10/10
.python,0.000,10/10/10
.cfg,0.000,10/10/10
.txt,0.243,10/10/10
AUTHORS,0.002,10/10/10
.html,0.007,10/10/10
ssi,0.000,10/10/10
.hgignore,0.000,10/10/10
.gitattributes,0.000,10/10/10
django_bash_completion,0.000,10/10/10
.ignoreme,0.000,10/10/10
.po,0.990,9/10/10
.graffle,0.007,9/10/10
.in,0.000,9/10/10
.eot,0.000,9/10/10
LICENSE,0.000,9/10/10
.editorconfig ,0.000,9/10/10
backup~,0.000,9/10/10
Makefile,0.000,9/10/10
.gitkeep,0.000,9/10/10
.djtpl,0.000,9/10/10
.keep,0.000,9/10/10
.py,0.744,9/10/10
.conf,0.000,9/10/10
INSTALL,0.000,9/10/10
.py-tpl,0.000,9/10/10
.xml,0.002,9/10/10
.unkn,0.000,9/10/10
dummy,0.000,9/10/10
.unknown,0.000,9/10/10
Procfile,0.000,9/10/10
.coveragerc,0.000,9/10/10
.sample,0.000,9/10/10
.jpg,0.000,9/10/10
.pristine,0.000,9/10/10
.gitignore,0.000,9/10/10
.svg,0.000,9/10/10
README,0.000,9/10/10
.1,0.005,9/10/10
.prj,0.000,9/10/10
.bat,0.000,9/10/10
config,0.000,9/10/10
.dot-file,0.000,9/10/10
.sh,0.000,9/10/10
.thtml,0.000,9/10/10
.tpl,0.000,9/10/10
.rst,0.000,9/10/10
CVS,0.000,9/10/10
.js,0.049,9/10/10
file_txt,0.000,9/10/10
spelling_wordlist,0.002,9/10/10
.eslintignore,0.000,9/10/10
.hidden,0.000,9/10/10
.eslintrc,0.000,9/10/10
.vrt,0.000,9/10/10
.png,0.000,9/10/10
.sql,0.000,9/10/10
.json,0.006,9/10/10
.csv,0.000,9/10/10
.css,0.010,9/10/10
".txt""",0.000,9/10/10
.python,0.000,9/10/10
.cfg,0.000,9/10/10
.txt,0.245,9/10/10
AUTHORS,0.002,9/10/10
.html,0.007,9/10/10
ssi,0.000,9/10/10
.hgignore,0.000,9/10/10
.gitattributes,0.000,9/10/10
django_bash_completion,0.000,9/10/10
.ignoreme,0.000,9/10/10
.po,0.983,8/10/10
.graffle,0.007,8/10/10
.in,0.000,8/10/10
.eot,0.000,8/10/10
LICENSE,0.000,8/10/10
.editorconfig ,0.000,8/10/10
backup~,0.000,8/10/10
Makefile,0.000,8/10/10
.gitkeep,0.000,8/10/10
.djtpl,0.000,8/10/10
.keep,0.000,8/10/10
.py,0.742,8/10/10
.conf,0.000,8/10/10
INSTALL,0.000,8/10/10
.py-tpl,0.000,8/10/10
.xml,0.002,8/10/10
.unkn,0.000,8/10/10
dummy,0.000,8/10/10
.unknown,0.000,8/10/10
Procfile,0.000,8/10/10
.coveragerc,0.000,8/10/10
.sample,0.000,8/10/10
.jpg,0.000,8/10/10
.pristine,0.000,8/10/10
.gitignore,0.000,8/10/10
.svg,0.000,8/10/10
README,0.000,8/10/10
.1,0.005,8/10/10
.prj,0.000,8/10/10
.bat,0.000,8/10/10
config,0.000,8/10/10
.dot-file,0.000,8/10/10
.sh,0.000,8/10/10
.thtml,0.000,8/10/10
.tpl,0.000,8/10/10
.rst,0.000,8/10/10
CVS,0.000,8/10/10
.js,0.049,8/10/10
file_txt,0.000,8/10/10
spelling_wordlist,0.002,8/10/10
.eslintignore,0.000,8/10/10
.hidden,0.000,8/10/10
.eslintrc,0.000,8/10/10
.vrt,0.000,8/10/10
.png,0.000,8/10/10
.sql,0.000,8/10/10
.json,0.006,8/10/10
.csv,0.000,8/10/10
.css,0.011,8/10/10
".txt""",0.000,8/10/10
.python,0.000,8/10/10
.cfg,0.000,8/10/10
.txt,0.245,8/10/10
AUTHORS,0.002,8/10/10
.html,0.008,8/10/10
ssi,0.000,8/10/10
.hgignore,0.000,8/10/10
.gitattributes,0.000,8/10/10
django_bash_completion,0.000,8/10/10
.ignoreme,0.000,8/10/10
.po,0.983,7/10/10
.graffle,0.007,7/10/10
.in,0.000,7/10/10
.eot,0.000,7/10/10
LICENSE,0.000,7/10/10
.editorconfig ,0.000,7/10/10
backup~,0.000,7/10/10
Makefile,0.000,7/10/10
.gitkeep,0.000,7/10/10
.djtpl,0.000,7/10/10
.keep,0.000,7/10/10
.py,0.742,7/10/10
.conf,0.000,7/10/10
INSTALL,0.000,7/10/10
.py-tpl,0.000,7/10/10
.xml,0.002,7/10/10
.unkn,0.000,7/10/10
dummy,0.000,7/10/10
.unknown,0.000,7/10/10
Procfile,0.000,7/10/10
.coveragerc,0.000,7/10/10
.sample,0.000,7/10/10
.jpg,0.000,7/10/10
.pristine,0.000,7/10/10
.gitignore,0.000,7/10/10
.svg,0.000,7/10/10
README,0.000,7/10/10
.1,0.005,7/10/10
.prj,0.000,7/10/10
.bat,0.000,7/10/10
config,0.000,7/10/10
.dot-file,0.000,7/10/10
.sh,0.000,7/10/10
.thtml,0.000,7/10/10
.tpl,0.000,7/10/10
.rst,0.000,7/10/10
CVS,0.000,7/10/10
.js,0.049,7/10/10
file_txt,0.000,7/10/10
spelling_wordlist,0.002,7/10/10
.eslintignore,0.000,7/10/10
.hidden,0.000,7/10/10
.eslintrc,0.000,7/10/10
.vrt,0.000,7/10/10
.png,0.000,7/10/10
.sql,0.000,7/10/10
.json,0.006,7/10/10
.csv,0.000,7/10/10
.css,0.011,7/10/10
".txt""",0.000,7/10/10
.python,0.000,7/10/10
.cfg,0.000,7/10/10
.txt,0.245,7/10/10
AUTHORS,0.002,7/10/10
.html,0.008,7/10/10
ssi,0.000,7/10/10
.hgignore,0.000,7/10/10
.gitattributes,0.000,7/10/10
django_bash_completion,0.000,7/10/10
.ignoreme,0.000,7/10/10
.po,0.965,6/10/10
.graffle,0.007,6/10/10
.in,0.000,6/10/10
.eot,0.000,6/10/10
LICENSE,0.000,6/10/10
.editorconfig ,0.000,6/10/10
backup~,0.000,6/10/10
Makefile,0.000,6/10/10
.gitkeep,0.000,6/10/10
.djtpl,0.000,6/10/10
.keep,0.000,6/10/10
.py,0.741,6/10/10
.conf,0.000,6/10/10
INSTALL,0.000,6/10/10
.py-tpl,0.000,6/10/10
.xml,0.002,6/10/10
.unkn,0.000,6/10/10
dummy,0.000,6/10/10
.unknown,0.000,6/10/10
Procfile,0.000,6/10/10
.coveragerc,0.000,6/10/10
.sample,0.000,6/10/10
.jpg,0.000,6/10/10
.pristine,0.000,6/10/10
.gitignore,0.000,6/10/10
.svg,0.000,6/10/10
README,0.000,6/10/10
.1,0.005,6/10/10
.prj,0.000,6/10/10
.bat,0.000,6/10/10
config,0.000,6/10/10
.dot-file,0.000,6/10/10
.sh,0.000,6/10/10
.thtml,0.000,6/10/10
.tpl,0.000,6/10/10
.rst,0.000,6/10/10
CVS,0.000,6/10/10
.js,0.049,6/10/10
file_txt,0.000,6/10/10
spelling_wordlist,0.002,6/10/10
.eslintignore,0.000,6/10/10
.hidden,0.000,6/10/10
.eslintrc,0.000,6/10/10
.vrt,0.000,6/10/10
.png,0.000,6/10/10
.sql,0.000,6/10/10
.json,0.006,6/10/10
.csv,0.000,6/10/10
.css,0.011,6/10/10
".txt""",0.000,6/10/10
.python,0.000,6/10/10
.cfg,0.000,6/10/10
.txt,0.247,6/10/10
AUTHORS,0.002,6/10/10
.html,0.008,6/10/10
ssi,0.000,6/10/10
.hgignore,0.000,6/10/10
.gitattributes,0.000,6/10/10
django_bash_completion,0.000,6/10/10
.ignoreme,0.000,6/10/10
.po,0.909,5/10/10
.graffle,0.007,5/10/10
.in,0.000,5/10/10
.eot,0.000,5/10/10
LICENSE,0.000,5/10/10
.editorconfig ,0.000,5/10/10
backup~,0.000,5/10/10
Makefile,0.000,5/10/10
.gitkeep,0.000,5/10/10
.djtpl,0.000,5/10/10
.keep,0.000,5/10/10
.py,0.746,5/10/10
.conf,0.000,5/10/10
INSTALL,0.000,5/10/10
.py-tpl,0.000,5/10/10
.xml,0.002,5/10/10
.unkn,0.000,5/10/10
dummy,0.000,5/10/10
.unknown,0.000,5/10/10
Procfile,0.000,5/10/10
.coveragerc,0.000,5/10/10
.sample,0.000,5/10/10
.jpg,0.000,5/10/10
.pristine,0.000,5/10/10
.gitignore,0.000,5/10/10
.svg,0.000,5/10/10
README,0.000,5/10/10
.1,0.005,5/10/10
.prj,0.000,5/10/10
.bat,0.000,5/10/10
config,0.000,5/10/10
.dot-file,0.000,5/10/10
.sh,0.000,5/10/10
.thtml,0.000,5/10/10
.tpl,0.000,5/10/10
.rst,0.000,5/10/10
CVS,0.000,5/10/10
.js,0.049,5/10/10
file_txt,0.000,5/10/10
spelling_wordlist,0.002,5/10/10
.eslintignore,0.000,5/10/10
.hidden,0.000,5/10/10
.eslintrc,0.000,5/10/10
.vrt,0.000,5/10/10
.png,0.000,5/10/10
.sql,0.000,5/10/10
.json,0.006,5/10/10
.csv,0.000,5/10/10
.css,0.011,5/10/10
".txt""",0.000,5/10/10
.python,0.000,5/10/10
.cfg,0.000,5/10/10
.txt,0.247,5/10/10
AUTHORS,0.002,5/10/10
.html,0.008,5/10/10
ssi,0.000,5/10/10
.hgignore,0.000,5/10/10
.gitattributes,0.000,5/10/10
django_bash_completion,0.000,5/10/10
.ignoreme,0.000,5/10/10
.po,0.908,4/10/10
.graffle,0.007,4/10/10
.in,0.000,4/10/10
.eot,0.000,4/10/10
LICENSE,0.000,4/10/10
.editorconfig ,0.000,4/10/10
backup~,0.000,4/10/10
Makefile,0.000,4/10/10
.gitkeep,0.000,4/10/10
.djtpl,0.000,4/10/10
.keep,0.000,4/10/10
.py,0.743,4/10/10
.conf,0.000,4/10/10
INSTALL,0.000,4/10/10
.py-tpl,0.000,4/10/10
.xml,0.001,4/10/10
.unkn,0.000,4/10/10
dummy,0.000,4/10/10
.unknown,0.000,4/10/10
Procfile,0.000,4/10/10
.coveragerc,0.000,4/10/10
.sample,0.000,4/10/10
.jpg,0.000,4/10/10
.pristine,0.000,4/10/10
.gitignore,0.000,4/10/10
.svg,0.000,4/10/10
README,0.000,4/10/10
.1,0.005,4/10/10
.prj,0.000,4/10/10
.bat,0.000,4/10/10
config,0.000,4/10/10
.dot-file,0.000,4/10/10
.sh,0.000,4/10/10
.thtml,0.000,4/10/10
.tpl,0.000,4/10/10
.rst,0.000,4/10/10
CVS,0.000,4/10/10
.js,0.048,4/10/10
file_txt,0.000,4/10/10
spelling_wordlist,0.002,4/10/10
.eslintignore,0.000,4/10/10
.hidden,0.000,4/10/10
.eslintrc,0.000,4/10/10
.vrt,0.000,4/10/10
.png,0.000,4/10/10
.sql,0.000,4/10/10
.json,0.006,4/10/10
.csv,0.000,4/10/10
.css,0.011,4/10/10
".txt""",0.000,4/10/10
.python,0.000,4/10/10
.cfg,0.000,4/10/10
.txt,0.248,4/10/10
AUTHORS,0.002,4/10/10
.html,0.008,4/10/10
ssi,0.000,4/10/10
.hgignore,0.000,4/10/10
.gitattributes,0.000,4/10/10
django_bash_completion,0.000,4/10/10
.ignoreme,0.000,4/10/10
.po,0.896,3/10/10
.graffle,0.007,3/10/10
.in,0.000,3/10/10
.eot,0.000,3/10/10
LICENSE,0.000,3/10/10
.editorconfig ,0.000,3/10/10
backup~,0.000,3/10/10
Makefile,0.000,3/10/10
.gitkeep,0.000,3/10/10
.djtpl,0.000,3/10/10
.keep,0.000,3/10/10
.py,0.739,3/10/10
.conf,0.000,3/10/10
INSTALL,0.000,3/10/10
.py-tpl,0.000,3/10/10
.xml,0.001,3/10/10
.unkn,0.000,3/10/10
.unknown,0.000,3/10/10
Procfile,0.000,3/10/10
.coveragerc,0.000,3/10/10
.sample,0.000,3/10/10
.jpg,0.000,3/10/10
.pristine,0.000,3/10/10
.gitignore,0.000,3/10/10
.svg,0.000,3/10/10
README,0.000,3/10/10
.1,0.005,3/10/10
.prj,0.000,3/10/10
.bat,0.000,3/10/10
config,0.000,3/10/10
.dot-file,0.000,3/10/10
.sh,0.000,3/10/10
.thtml,0.000,3/10/10
.tpl,0.000,3/10/10
.rst,0.000,3/10/10
CVS,0.000,3/10/10
.js,0.048,3/10/10
file_txt,0.000,3/10/10
spelling_wordlist,0.002,3/10/10
.eslintignore,0.000,3/10/10
.hidden,0.000,3/10/10
.eslintrc,0.000,3/10/10
.vrt,0.000,3/10/10
.png,0.000,3/10/10
.sql,0.000,3/10/10
.json,0.006,3/10/10
.csv,0.000,3/10/10
.css,0.011,3/10/10
".txt""",0.000,3/10/10
.python,0.000,3/10/10
.cfg,0.000,3/10/10
.txt,0.248,3/10/10
AUTHORS,0.002,3/10/10
.html,0.008,3/10/10
ssi,0.000,3/10/10
.hgignore,0.000,3/10/10
.gitattributes,0.000,3/10/10
django_bash_completion,0.000,3/10/10
.ignoreme,0.000,3/10/10
.po,0.875,2/10/10
.graffle,0.007,2/10/10
.in,0.000,2/10/10
.eot,0.000,2/10/10
LICENSE,0.000,2/10/10
.editorconfig ,0.000,2/10/10
backup~,0.000,2/10/10
Makefile,0.000,2/10/10
.gitkeep,0.000,2/10/10
.djtpl,0.000,2/10/10
.keep,0.000,2/10/10
.py,0.736,2/10/10
.conf,0.000,2/10/10
INSTALL,0.000,2/10/10
.py-tpl,0.000,2/10/10
.xml,0.001,2/10/10
.unkn,0.000,2/10/10
.unknown,0.000,2/10/10
Procfile,0.000,2/10/10
.coveragerc,0.000,2/10/10
.sample,0.000,2/10/10
.jpg,0.000,2/10/10
.pristine,0.000,2/10/10
.gitignore,0.000,2/10/10
.svg,0.000,2/10/10
README,0.000,2/10/10
.1,0.005,2/10/10
.prj,0.000,2/10/10
.bat,0.000,2/10/10
config,0.000,2/10/10
.dot-file,0.000,2/10/10
.sh,0.000,2/10/10
.thtml,0.000,2/10/10
.tpl,0.000,2/10/10
.rst,0.000,2/10/10
CVS,0.000,2/10/10
.js,0.036,2/10/10
file_txt,0.000,2/10/10
spelling_wordlist,0.002,2/10/10
.eslintignore,0.000,2/10/10
.hidden,0.000,2/10/10
.eslintrc,0.000,2/10/10
.vrt,0.000,2/10/10
.png,0.000,2/10/10
.sql,0.000,2/10/10
.json,0.006,2/10/10
.csv,0.000,2/10/10
.css,0.011,2/10/10
".txt""",0.000,2/10/10
.python,0.000,2/10/10
.cfg,0.000,2/10/10
.txt,0.249,2/10/10
AUTHORS,0.002,2/10/10
.html,0.008,2/10/10
ssi,0.000,2/10/10
.hgignore,0.000,2/10/10
.gitattributes,0.000,2/10/10
django_bash_completion,0.000,2/10/10
.ignoreme,0.000,2/10/10
.po,0.873,1/10/10
.graffle,0.007,1/10/10
.in,0.000,1/10/10
.eot,0.000,1/10/10
LICENSE,0.000,1/10/10
.editorconfig ,0.000,1/10/10
backup~,0.000,1/10/10
Makefile,0.000,1/10/10
.gitkeep,0.000,1/10/10
.djtpl,0.000,1/10/10
.keep,0.000,1/10/10
.py,0.733,1/10/10
.conf,0.000,1/10/10
INSTALL,0.000,1/10/10
.py-tpl,0.000,1/10/10
.xml,0.001,1/10/10
.unkn,0.000,1/10/10
.unknown,0.000,1/10/10
Procfile,0.000,1/10/10
.coveragerc,0.000,1/10/10
.sample,0.000,1/10/10
.jpg,0.000,1/10/10
.pristine,0.000,1/10/10
.gitignore,0.000,1/10/10
.svg,0.000,1/10/10
README,0.000,1/10/10
.1,0.005,1/10/10
.prj,0.000,1/10/10
.bat,0.000,1/10/10
config,0.000,1/10/10
.dot-file,0.000,1/10/10
.sh,0.000,1/10/10
.thtml,0.000,1/10/10
.tpl,0.000,1/10/10
.rst,0.000,1/10/10
CVS,0.000,1/10/10
.js,0.036,1/10/10
file_txt,0.000,1/10/10
spelling_wordlist,0.002,1/10/10
.eslintignore,0.000,1/10/10
.hidden,0.000,1/10/10
.eslintrc,0.000,1/10/10
.vrt,0.000,1/10/10
.png,0.000,1/10/10
.wkt,0.000,1/10/10
.sql,0.000,1/10/10
.json,0.005,1/10/10
.csv,0.000,1/10/10
.css,0.011,1/10/10
".txt""",0.000,1/10/10
.python,0.000,1/10/10
.cfg,0.000,1/10/10
.txt,0.248,1/10/10
AUTHORS,0.002,1/10/10
.html,0.008,1/10/10
ssi,0.000,1/10/10
.hgignore,0.000,1/10/10
.gitattributes,0.000,1/10/10
django_bash_completion,0.000,1/10/10
.ignoreme,0.000,1/10/10
.po,0.873,12/10/9
.graffle,0.007,12/10/9
.in,0.000,12/10/9
.eot,0.000,12/10/9
LICENSE,0.000,12/10/9
.editorconfig ,0.000,12/10/9
backup~,0.000,12/10/9
Makefile,0.000,12/10/9
.gitkeep,0.000,12/10/9
.djtpl,0.000,12/10/9
.keep,0.000,12/10/9
.py,0.731,12/10/9
.conf,0.000,12/10/9
INSTALL,0.000,12/10/9
.py-tpl,0.000,12/10/9
.xml,0.001,12/10/9
.unkn,0.000,12/10/9
.unknown,0.000,12/10/9
Procfile,0.000,12/10/9
.coveragerc,0.000,12/10/9
.sample,0.000,12/10/9
.jpg,0.000,12/10/9
.pristine,0.000,12/10/9
.gitignore,0.000,12/10/9
.svg,0.000,12/10/9
README,0.000,12/10/9
.1,0.005,12/10/9
.prj,0.000,12/10/9
.bat,0.000,12/10/9
config,0.000,12/10/9
.dot-file,0.000,12/10/9
.sh,0.000,12/10/9
.thtml,0.000,12/10/9
.tpl,0.000,12/10/9
.rst,0.000,12/10/9
CVS,0.000,12/10/9
.js,0.036,12/10/9
file_txt,0.000,12/10/9
spelling_wordlist,0.002,12/10/9
.eslintignore,0.000,12/10/9
.hidden,0.000,12/10/9
.eslintrc,0.000,12/10/9
.vrt,0.000,12/10/9
.png,0.000,12/10/9
.wkt,0.000,12/10/9
.sql,0.000,12/10/9
.json,0.005,12/10/9
.csv,0.000,12/10/9
.css,0.011,12/10/9
".txt""",0.000,12/10/9
.python,0.000,12/10/9
.cfg,0.000,12/10/9
.txt,0.248,12/10/9
AUTHORS,0.002,12/10/9
.html,0.008,12/10/9
ssi,0.000,12/10/9
.hgignore,0.000,12/10/9
.gitattributes,0.000,12/10/9
django_bash_completion,0.000,12/10/9
.ignoreme,0.000,12/10/9
.po,0.873,11/10/9
.graffle,0.007,11/10/9
.in,0.000,11/10/9
.eot,0.000,11/10/9
LICENSE,0.000,11/10/9
.editorconfig ,0.000,11/10/9
backup~,0.000,11/10/9
Makefile,0.000,11/10/9
.gitkeep,0.000,11/10/9
.djtpl,0.000,11/10/9
.keep,0.000,11/10/9
.py,0.730,11/10/9
.conf,0.000,11/10/9
INSTALL,0.000,11/10/9
.py-tpl,0.000,11/10/9
.xml,0.001,11/10/9
.unkn,0.000,11/10/9
.unknown,0.000,11/10/9
Procfile,0.000,11/10/9
.coveragerc,0.000,11/10/9
.sample,0.000,11/10/9
.jpg,0.000,11/10/9
.pristine,0.000,11/10/9
.gitignore,0.000,11/10/9
.svg,0.000,11/10/9
README,0.000,11/10/9
.1,0.005,11/10/9
.prj,0.000,11/10/9
.bat,0.000,11/10/9
config,0.000,11/10/9
.dot-file,0.000,11/10/9
.sh,0.000,11/10/9
.thtml,0.000,11/10/9
.tpl,0.000,11/10/9
.rst,0.000,11/10/9
CVS,0.000,11/10/9
.js,0.036,11/10/9
file_txt,0.000,11/10/9
spelling_wordlist,0.002,11/10/9
.eslintignore,0.000,11/10/9
.hidden,0.000,11/10/9
.eslintrc,0.000,11/10/9
.vrt,0.000,11/10/9
.png,0.000,11/10/9
.wkt,0.000,11/10/9
.sql,0.000,11/10/9
.json,0.005,11/10/9
.csv,0.000,11/10/9
.css,0.011,11/10/9
".txt""",0.000,11/10/9
.python,0.000,11/10/9
.cfg,0.000,11/10/9
.txt,0.248,11/10/9
AUTHORS,0.002,11/10/9
.html,0.008,11/10/9
ssi,0.000,11/10/9
.hgignore,0.000,11/10/9
.gitattributes,0.000,11/10/9
django_bash_completion,0.000,11/10/9
.ignoreme,0.000,11/10/9
.po,0.873,10/10/9
.graffle,0.007,10/10/9
.in,0.000,10/10/9
.eot,0.000,10/10/9
LICENSE,0.000,10/10/9
.editorconfig ,0.000,10/10/9
backup~,0.000,10/10/9
Makefile,0.000,10/10/9
.gitkeep,0.000,10/10/9
.djtpl,0.000,10/10/9
.keep,0.000,10/10/9
.py,0.730,10/10/9
.conf,0.000,10/10/9
INSTALL,0.000,10/10/9
.py-tpl,0.000,10/10/9
.xml,0.001,10/10/9
.unkn,0.000,10/10/9
.unknown,0.000,10/10/9
Procfile,0.000,10/10/9
.coveragerc,0.000,10/10/9
.sample,0.000,10/10/9
.jpg,0.000,10/10/9
.pristine,0.000,10/10/9
.gitignore,0.000,10/10/9
.svg,0.000,10/10/9
README,0.000,10/10/9
.1,0.005,10/10/9
.prj,0.000,10/10/9
.bat,0.000,10/10/9
config,0.000,10/10/9
.dot-file,0.000,10/10/9
.sh,0.000,10/10/9
.thtml,0.000,10/10/9
.tpl,0.000,10/10/9
.rst,0.000,10/10/9
CVS,0.000,10/10/9
